;row;job_commit;comment_commit;gh_pull_req_num;gh_comment_id;gh_comment_type;gh_created_at;gh_updated_at;gh_user_id;gh_user_login;gh_body;gh_reactions
158;1478.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14416458.0;issue;2013-03-05T00:33:09Z;2013-03-05T00:33:09Z;572.0;jarib;Load path mangling [shouldn't be necessary](http://guides.rubygems.org/patterns/#mangling_the_load_path), but I didn't touch it since I wasn't sure if your tests depend on it being set up that way. I don't have a Windows machine to actually try the build on. ;
159;1476.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14416637.0;issue;2013-03-05T00:38:44Z;2013-03-05T00:38:44Z;217842.0;AnthonyMastrean;No problem, I have a lot of pull requests to test soon I'll try it out :);
160;1478.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14416637.0;issue;2013-03-05T00:38:44Z;2013-03-05T00:38:44Z;217842.0;AnthonyMastrean;No problem, I have a lot of pull requests to test soon I'll try it out :);
161;1476.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14445471.0;issue;2013-03-05T15:28:10Z;2013-03-05T15:28:10Z;193115.0;haf;This is fixed by not doing load path funny stuff in clean_slate as @AnthonyMastrean says.;
162;1478.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14445471.0;issue;2013-03-05T15:28:10Z;2013-03-05T15:28:10Z;193115.0;haf;This is fixed by not doing load path funny stuff in clean_slate as @AnthonyMastrean says.;
163;1426.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;14464584.0;issue;2013-03-05T20:54:12Z;2013-03-05T20:54:12Z;217842.0;AnthonyMastrean;Looks like you're just exposing the `/tag` command line parameter? Looks good except for my comments. If you can address those, I'll merge. Thanks!;
164;1429.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;14464584.0;issue;2013-03-05T20:54:12Z;2013-03-05T20:54:12Z;217842.0;AnthonyMastrean;Looks like you're just exposing the `/tag` command line parameter? Looks good except for my comments. If you can address those, I'll merge. Thanks!;
165;1480.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;14464584.0;issue;2013-03-05T20:54:12Z;2013-03-05T20:54:12Z;217842.0;AnthonyMastrean;Looks like you're just exposing the `/tag` command line parameter? Looks good except for my comments. If you can address those, I'll merge. Thanks!;
166;1481.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;14464584.0;issue;2013-03-05T20:54:12Z;2013-03-05T20:54:12Z;217842.0;AnthonyMastrean;Looks like you're just exposing the `/tag` command line parameter? Looks good except for my comments. If you can address those, I'll merge. Thanks!;
167;1488.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;14464584.0;issue;2013-03-05T20:54:12Z;2013-03-05T20:54:12Z;217842.0;AnthonyMastrean;Looks like you're just exposing the `/tag` command line parameter? Looks good except for my comments. If you can address those, I'll merge. Thanks!;
168;1489.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;14464584.0;issue;2013-03-05T20:54:12Z;2013-03-05T20:54:12Z;217842.0;AnthonyMastrean;Looks like you're just exposing the `/tag` command line parameter? Looks good except for my comments. If you can address those, I'll merge. Thanks!;
169;1426.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;14523736.0;issue;2013-03-06T20:21:45Z;2013-03-06T20:21:45Z;2117460.0;elberon5;This is ready to go. Has the requested changes. ;
170;1429.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;14523736.0;issue;2013-03-06T20:21:45Z;2013-03-06T20:21:45Z;2117460.0;elberon5;This is ready to go. Has the requested changes. ;
171;1480.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;14523736.0;issue;2013-03-06T20:21:45Z;2013-03-06T20:21:45Z;2117460.0;elberon5;This is ready to go. Has the requested changes. ;
172;1481.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;14523736.0;issue;2013-03-06T20:21:45Z;2013-03-06T20:21:45Z;2117460.0;elberon5;This is ready to go. Has the requested changes. ;
173;1488.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;14523736.0;issue;2013-03-06T20:21:45Z;2013-03-06T20:21:45Z;2117460.0;elberon5;This is ready to go. Has the requested changes. ;
174;1489.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;14523736.0;issue;2013-03-06T20:21:45Z;2013-03-06T20:21:45Z;2117460.0;elberon5;This is ready to go. Has the requested changes. ;
175;1426.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;14527053.0;issue;2013-03-06T21:24:47Z;2013-03-06T21:24:47Z;2117460.0;elberon5;All set, You were clear, I just missed it.;
176;1429.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;14527053.0;issue;2013-03-06T21:24:47Z;2013-03-06T21:24:47Z;2117460.0;elberon5;All set, You were clear, I just missed it.;
177;1480.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;14527053.0;issue;2013-03-06T21:24:47Z;2013-03-06T21:24:47Z;2117460.0;elberon5;All set, You were clear, I just missed it.;
178;1481.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;14527053.0;issue;2013-03-06T21:24:47Z;2013-03-06T21:24:47Z;2117460.0;elberon5;All set, You were clear, I just missed it.;
179;1488.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;14527053.0;issue;2013-03-06T21:24:47Z;2013-03-06T21:24:47Z;2117460.0;elberon5;All set, You were clear, I just missed it.;
180;1489.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;14527053.0;issue;2013-03-06T21:24:47Z;2013-03-06T21:24:47Z;2117460.0;elberon5;All set, You were clear, I just missed it.;
181;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14659624.0;issue;2013-03-09T07:46:48Z;2013-03-09T07:46:48Z;88096.0;wallymathieu;"I tried to do a rebase in to fix up history. It looks like the merge request includes the old commits.
I did however rewrite the specifications a bit to match what you did on clean_slate. ";
182;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14659624.0;issue;2013-03-09T07:46:48Z;2013-03-09T07:46:48Z;88096.0;wallymathieu;"I tried to do a rebase in to fix up history. It looks like the merge request includes the old commits.
I did however rewrite the specifications a bit to match what you did on clean_slate. ";
183;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14659624.0;issue;2013-03-09T07:46:48Z;2013-03-09T07:46:48Z;88096.0;wallymathieu;"I tried to do a rebase in to fix up history. It looks like the merge request includes the old commits.
I did however rewrite the specifications a bit to match what you did on clean_slate. ";
184;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14659624.0;issue;2013-03-09T07:46:48Z;2013-03-09T07:46:48Z;88096.0;wallymathieu;"I tried to do a rebase in to fix up history. It looks like the merge request includes the old commits.
I did however rewrite the specifications a bit to match what you did on clean_slate. ";
185;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14702780.0;issue;2013-03-11T09:06:24Z;2013-03-11T09:06:24Z;193115.0;haf;Known test failure?;
186;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14702780.0;issue;2013-03-11T09:06:24Z;2013-03-11T09:06:24Z;193115.0;haf;Known test failure?;
187;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14702780.0;issue;2013-03-11T09:06:24Z;2013-03-11T09:06:24Z;193115.0;haf;Known test failure?;
188;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14702780.0;issue;2013-03-11T09:06:24Z;2013-03-11T09:06:24Z;193115.0;haf;Known test failure?;
189;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14703453.0;issue;2013-03-11T09:27:12Z;2013-03-11T09:27:12Z;88096.0;wallymathieu;It looks lika a problem with bundler on travis. The previous failure was due to a gem that travis could not install for jruby. I'll try to get an environment closer to travis to run the tests.;
190;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14703453.0;issue;2013-03-11T09:27:12Z;2013-03-11T09:27:12Z;88096.0;wallymathieu;It looks lika a problem with bundler on travis. The previous failure was due to a gem that travis could not install for jruby. I'll try to get an environment closer to travis to run the tests.;
191;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14703453.0;issue;2013-03-11T09:27:12Z;2013-03-11T09:27:12Z;88096.0;wallymathieu;It looks lika a problem with bundler on travis. The previous failure was due to a gem that travis could not install for jruby. I'll try to get an environment closer to travis to run the tests.;
192;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14703453.0;issue;2013-03-11T09:27:12Z;2013-03-11T09:27:12Z;88096.0;wallymathieu;It looks lika a problem with bundler on travis. The previous failure was due to a gem that travis could not install for jruby. I'll try to get an environment closer to travis to run the tests.;
193;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14914790.0;issue;2013-03-14T17:00:13Z;2013-03-14T17:00:13Z;88096.0;wallymathieu;It looks like there is something wrong with the travis jruby build environment.;
194;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14914790.0;issue;2013-03-14T17:00:13Z;2013-03-14T17:00:13Z;88096.0;wallymathieu;It looks like there is something wrong with the travis jruby build environment.;
195;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14914790.0;issue;2013-03-14T17:00:13Z;2013-03-14T17:00:13Z;88096.0;wallymathieu;It looks like there is something wrong with the travis jruby build environment.;
196;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14914790.0;issue;2013-03-14T17:00:13Z;2013-03-14T17:00:13Z;88096.0;wallymathieu;It looks like there is something wrong with the travis jruby build environment.;
197;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14914979.0;issue;2013-03-14T17:03:20Z;2013-03-14T17:03:20Z;88096.0;wallymathieu;"$ bundle exec rake spec
rake aborted!
no such file to load -- rubygems/builder";
198;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14914979.0;issue;2013-03-14T17:03:20Z;2013-03-14T17:03:20Z;88096.0;wallymathieu;"$ bundle exec rake spec
rake aborted!
no such file to load -- rubygems/builder";
199;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14914979.0;issue;2013-03-14T17:03:20Z;2013-03-14T17:03:20Z;88096.0;wallymathieu;"$ bundle exec rake spec
rake aborted!
no such file to load -- rubygems/builder";
200;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14914979.0;issue;2013-03-14T17:03:20Z;2013-03-14T17:03:20Z;88096.0;wallymathieu;"$ bundle exec rake spec
rake aborted!
no such file to load -- rubygems/builder";
201;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;15459059.0;issue;2013-03-26T13:50:36Z;2013-03-26T13:50:36Z;88096.0;wallymathieu;This is going nowhere. How about that we close the pull request and that I create a library perhaps dependant on albacore?;
202;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;15459059.0;issue;2013-03-26T13:50:36Z;2013-03-26T13:50:36Z;88096.0;wallymathieu;This is going nowhere. How about that we close the pull request and that I create a library perhaps dependant on albacore?;
203;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;15459059.0;issue;2013-03-26T13:50:36Z;2013-03-26T13:50:36Z;88096.0;wallymathieu;This is going nowhere. How about that we close the pull request and that I create a library perhaps dependant on albacore?;
204;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;15459059.0;issue;2013-03-26T13:50:36Z;2013-03-26T13:50:36Z;88096.0;wallymathieu;This is going nowhere. How about that we close the pull request and that I create a library perhaps dependant on albacore?;
205;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;15463812.0;issue;2013-03-26T15:08:43Z;2013-03-26T15:08:43Z;193115.0;haf;It is going somewhere I think, let's just wait a bit more? I have to slot working on albacore in with building rake scripts for my everyday work. I haven't investigated the error enough, but since it happens on the clean_slate branch even without your pull request, of course I will fix it. Is this fine with you?;
206;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;15463812.0;issue;2013-03-26T15:08:43Z;2013-03-26T15:08:43Z;193115.0;haf;It is going somewhere I think, let's just wait a bit more? I have to slot working on albacore in with building rake scripts for my everyday work. I haven't investigated the error enough, but since it happens on the clean_slate branch even without your pull request, of course I will fix it. Is this fine with you?;
207;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;15463812.0;issue;2013-03-26T15:08:43Z;2013-03-26T15:08:43Z;193115.0;haf;It is going somewhere I think, let's just wait a bit more? I have to slot working on albacore in with building rake scripts for my everyday work. I haven't investigated the error enough, but since it happens on the clean_slate branch even without your pull request, of course I will fix it. Is this fine with you?;
208;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;15463812.0;issue;2013-03-26T15:08:43Z;2013-03-26T15:08:43Z;193115.0;haf;It is going somewhere I think, let's just wait a bit more? I have to slot working on albacore in with building rake scripts for my everyday work. I haven't investigated the error enough, but since it happens on the clean_slate branch even without your pull request, of course I will fix it. Is this fine with you?;
209;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;15650446.0;issue;2013-03-29T17:11:09Z;2013-03-29T17:11:09Z;88096.0;wallymathieu;It's fine with me. I just got a bit impatient. It looks kind of odd how it starts failing.;
210;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;15650446.0;issue;2013-03-29T17:11:09Z;2013-03-29T17:11:09Z;88096.0;wallymathieu;It's fine with me. I just got a bit impatient. It looks kind of odd how it starts failing.;
211;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;15650446.0;issue;2013-03-29T17:11:09Z;2013-03-29T17:11:09Z;88096.0;wallymathieu;It's fine with me. I just got a bit impatient. It looks kind of odd how it starts failing.;
212;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;15650446.0;issue;2013-03-29T17:11:09Z;2013-03-29T17:11:09Z;88096.0;wallymathieu;It's fine with me. I just got a bit impatient. It looks kind of odd how it starts failing.;
213;1463.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;19393852.0;issue;2013-06-13T14:06:30Z;2013-06-13T14:06:30Z;3593671.0;jamlen;Any idea when this might get packaged into 0.3.6 gem?;
214;1464.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;19393852.0;issue;2013-06-13T14:06:30Z;2013-06-13T14:06:30Z;3593671.0;jamlen;Any idea when this might get packaged into 0.3.6 gem?;
215;1467.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;19393852.0;issue;2013-06-13T14:06:30Z;2013-06-13T14:06:30Z;3593671.0;jamlen;Any idea when this might get packaged into 0.3.6 gem?;
216;1469.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;19393852.0;issue;2013-06-13T14:06:30Z;2013-06-13T14:06:30Z;3593671.0;jamlen;Any idea when this might get packaged into 0.3.6 gem?;
217;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20277434.0;issue;2013-07-01T12:01:04Z;2013-07-01T12:01:04Z;193115.0;haf;Thanks, I have merged it!;
218;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20277434.0;issue;2013-07-01T12:01:04Z;2013-07-01T12:01:04Z;193115.0;haf;Thanks, I have merged it!;
219;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20277434.0;issue;2013-07-01T12:01:04Z;2013-07-01T12:01:04Z;193115.0;haf;Thanks, I have merged it!;
220;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20277434.0;issue;2013-07-01T12:01:04Z;2013-07-01T12:01:04Z;193115.0;haf;Thanks, I have merged it!;
221;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20277528.0;issue;2013-07-01T12:03:53Z;2013-07-01T12:03:53Z;193115.0;haf;Build passes: https://travis-ci.org/Albacore/albacore/jobs/8618446;
222;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20277528.0;issue;2013-07-01T12:03:53Z;2013-07-01T12:03:53Z;193115.0;haf;Build passes: https://travis-ci.org/Albacore/albacore/jobs/8618446;
223;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20277528.0;issue;2013-07-01T12:03:53Z;2013-07-01T12:03:53Z;193115.0;haf;Build passes: https://travis-ci.org/Albacore/albacore/jobs/8618446;
224;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20277528.0;issue;2013-07-01T12:03:53Z;2013-07-01T12:03:53Z;193115.0;haf;Build passes: https://travis-ci.org/Albacore/albacore/jobs/8618446;
225;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20277578.0;issue;2013-07-01T12:05:11Z;2013-07-01T12:05:11Z;193115.0;haf;I have a final request: could you write some docs on how to use the task in the README? I will move all docs from there once this replaces the mainline.;
226;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20277578.0;issue;2013-07-01T12:05:11Z;2013-07-01T12:05:11Z;193115.0;haf;I have a final request: could you write some docs on how to use the task in the README? I will move all docs from there once this replaces the mainline.;
227;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20277578.0;issue;2013-07-01T12:05:11Z;2013-07-01T12:05:11Z;193115.0;haf;I have a final request: could you write some docs on how to use the task in the README? I will move all docs from there once this replaces the mainline.;
228;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20277578.0;issue;2013-07-01T12:05:11Z;2013-07-01T12:05:11Z;193115.0;haf;I have a final request: could you write some docs on how to use the task in the README? I will move all docs from there once this replaces the mainline.;
229;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20486573.0;issue;2013-07-04T17:07:38Z;2013-07-04T17:07:38Z;88096.0;wallymathieu;Sure;
230;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20486573.0;issue;2013-07-04T17:07:38Z;2013-07-04T17:07:38Z;88096.0;wallymathieu;Sure;
231;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20486573.0;issue;2013-07-04T17:07:38Z;2013-07-04T17:07:38Z;88096.0;wallymathieu;Sure;
232;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20486573.0;issue;2013-07-04T17:07:38Z;2013-07-04T17:07:38Z;88096.0;wallymathieu;Sure;
233;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20487552.0;issue;2013-07-04T17:39:27Z;2013-07-04T17:39:27Z;88096.0;wallymathieu;Do you want it in a new pull request?;
234;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20487552.0;issue;2013-07-04T17:39:27Z;2013-07-04T17:39:27Z;88096.0;wallymathieu;Do you want it in a new pull request?;
235;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20487552.0;issue;2013-07-04T17:39:27Z;2013-07-04T17:39:27Z;88096.0;wallymathieu;Do you want it in a new pull request?;
236;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20487552.0;issue;2013-07-04T17:39:27Z;2013-07-04T17:39:27Z;88096.0;wallymathieu;Do you want it in a new pull request?;
237;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20493226.0;issue;2013-07-04T20:53:34Z;2013-07-04T20:53:34Z;193115.0;haf;Sure =);
238;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;20493226.0;issue;2013-07-04T20:53:34Z;2013-07-04T20:53:34Z;193115.0;haf;Sure =);
239;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20493226.0;issue;2013-07-04T20:53:34Z;2013-07-04T20:53:34Z;193115.0;haf;Sure =);
240;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;20493226.0;issue;2013-07-04T20:53:34Z;2013-07-04T20:53:34Z;193115.0;haf;Sure =);
241;1492.0;ef7a9b2ba182355348cb9eb63adc8698124c3c1e;;47.0;20560755.0;issue;2013-07-06T20:47:28Z;2013-07-06T20:47:28Z;193115.0;haf;Smooth. Would you like to port ILMerge to `clean_slate` btw? I'm mostly coding on that branch nowadays but we're not switching to it unless it's pretty similar in features as the main dev/master branches, and ILMerge is such a core tasktype that should be in the DSL.;
242;1495.0;ef7a9b2ba182355348cb9eb63adc8698124c3c1e;;47.0;20560755.0;issue;2013-07-06T20:47:28Z;2013-07-06T20:47:28Z;193115.0;haf;Smooth. Would you like to port ILMerge to `clean_slate` btw? I'm mostly coding on that branch nowadays but we're not switching to it unless it's pretty similar in features as the main dev/master branches, and ILMerge is such a core tasktype that should be in the DSL.;
243;1426.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;20560777.0;issue;2013-07-06T20:48:49Z;2013-07-06T20:48:49Z;193115.0;haf;Smooth!;
244;1429.0;40b525df28d2f681a564255dd5eef87b5e6cf2e7;;37.0;20560777.0;issue;2013-07-06T20:48:49Z;2013-07-06T20:48:49Z;193115.0;haf;Smooth!;
245;1480.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;20560777.0;issue;2013-07-06T20:48:49Z;2013-07-06T20:48:49Z;193115.0;haf;Smooth!;
246;1481.0;40132c992219f81b6d57468a7cb5300efb4792d9;;37.0;20560777.0;issue;2013-07-06T20:48:49Z;2013-07-06T20:48:49Z;193115.0;haf;Smooth!;
247;1488.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;20560777.0;issue;2013-07-06T20:48:49Z;2013-07-06T20:48:49Z;193115.0;haf;Smooth!;
248;1489.0;a6d5e2b8a70df77bf75365e66b571f51f6c20597;;37.0;20560777.0;issue;2013-07-06T20:48:49Z;2013-07-06T20:48:49Z;193115.0;haf;Smooth!;
249;1476.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;20560789.0;issue;2013-07-06T20:50:11Z;2013-07-06T20:50:11Z;193115.0;haf;So what's up with this PR? I think it'll be fine to merge this into dev while coding up asmver and ILMerge in clean_slate -- the last big pieces left.;
250;1478.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;20560789.0;issue;2013-07-06T20:50:11Z;2013-07-06T20:50:11Z;193115.0;haf;So what's up with this PR? I think it'll be fine to merge this into dev while coding up asmver and ILMerge in clean_slate -- the last big pieces left.;
251;1459.0;70036d114a2a30e391fc829fef91d9317f94b595;;41.0;20560837.0;issue;2013-07-06T20:53:30Z;2013-07-06T20:53:30Z;193115.0;haf;Looks good to me.;
252;1460.0;70036d114a2a30e391fc829fef91d9317f94b595;;41.0;20560837.0;issue;2013-07-06T20:53:30Z;2013-07-06T20:53:30Z;193115.0;haf;Looks good to me.;
253;1694.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20826667.0;issue;2013-07-11T17:04:58Z;2013-07-11T17:04:58Z;217842.0;AnthonyMastrean;"What is it about Windows x64 that doesn't make tests pass? Just so we can look into that issue ;)";
254;1695.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20826667.0;issue;2013-07-11T17:04:58Z;2013-07-11T17:04:58Z;217842.0;AnthonyMastrean;"What is it about Windows x64 that doesn't make tests pass? Just so we can look into that issue ;)";
255;1694.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20826812.0;issue;2013-07-11T17:08:10Z;2013-07-11T17:08:10Z;4389943.0;nelittle;"nokogiri doesn't support ruby x64 yet, see the thread here:

https://github.com/sparklemotion/nokogiri/issues/864
";
256;1695.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20826812.0;issue;2013-07-11T17:08:10Z;2013-07-11T17:08:10Z;4389943.0;nelittle;"nokogiri doesn't support ruby x64 yet, see the thread here:

https://github.com/sparklemotion/nokogiri/issues/864
";
257;1694.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20826869.0;issue;2013-07-11T17:09:10Z;2013-07-11T17:09:10Z;4389943.0;nelittle;i'm very new to ruby (as in I learned it to make this fix) so i guess i could install side by side versions and run a 32 bit version?;
258;1695.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20826869.0;issue;2013-07-11T17:09:10Z;2013-07-11T17:09:10Z;4389943.0;nelittle;i'm very new to ruby (as in I learned it to make this fix) so i guess i could install side by side versions and run a 32 bit version?;
259;1694.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20827092.0;issue;2013-07-11T17:14:12Z;2013-07-11T17:14:12Z;217842.0;AnthonyMastrean;"Oh, I see that Ruby 2.0 has a 64-bit installer. That's new to me! You can run Ruby from a directory (pick up the 32-bit ""portable"" install), install gems to that ""local"" Ruby, and execute rspec from it instead of your globally available Ruby.";
260;1695.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;20827092.0;issue;2013-07-11T17:14:12Z;2013-07-11T17:14:12Z;217842.0;AnthonyMastrean;"Oh, I see that Ruby 2.0 has a 64-bit installer. That's new to me! You can run Ruby from a directory (pick up the 32-bit ""portable"" install), install gems to that ""local"" Ruby, and execute rspec from it instead of your globally available Ruby.";
261;1694.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;22054477.0;issue;2013-08-03T12:51:44Z;2013-08-03T12:51:51Z;217842.0;AnthonyMastrean;Test run fine on my machine. Thanks for your contribution!;
262;1695.0;192e70c2932282f17ff85a53b8746ee1216bb5a2;;60.0;22054477.0;issue;2013-08-03T12:51:44Z;2013-08-03T12:51:51Z;217842.0;AnthonyMastrean;Test run fine on my machine. Thanks for your contribution!;
263;828.0;9a11d87bb4426f3346b4af270b0c9e8ac1a9fed8;;69.0;23469646.0;issue;2013-08-29T06:27:42Z;2013-08-29T06:27:42Z;193115.0;haf;Thank you for your contribution! =);
264;1262.0;3f2a0aa3d08835b8dacea310249279be254ab555;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
265;1263.0;0d3007065e639251123400c20424c381ee34de31;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
266;1312.0;e4ff83f7c2cb651854502a827c783d049a038b1c;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
267;1313.0;41d861fc07b5d547a17c350dfa17d941c046b8d8;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
268;1314.0;acdef2bd99a1e0f92c6e649fd45a97faf41094af;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
269;1315.0;7d5f2aab49df9bebbc40889d61392001f5f0c478;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
270;1316.0;8977cab99ea7ef4bbad6e94a220cc71b9da8c327;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
271;1317.0;754016a738bf3c6b8bff82997742c7a81e659443;;122.0;53190446.0;issue;2014-08-24T12:13:45Z;2014-08-24T12:13:45Z;193115.0;haf;Work in progress, extracted from working code;
272;1285.0;2bdd1b7cc8e7f6b7ada24b86c01788f23ea9074f;;132.0;56262472.0;issue;2014-09-20T09:35:54Z;2014-09-20T09:35:54Z;193115.0;haf;@karaaie thank you!;
